ID,租金,面积,房型,板块,朝向,rent
LF1596814465225981952,1500,110.0,3,安次,南 北,13.636363636363637
LF1693169890849980416,1600,90.0,2,安次,南 西,17.77777777777778
LF1672473857455292416,1200,85.0,2,安次,南 北,14.117647058823529
LF2827591624950300672,1100,80.0,2,安次,南 北,13.75
LF1655911368559165440,1000,88.0,3,安次,南,11.363636363636363
LF1646493470312890368,1700,109.0,3,安次,南,15.596330275229358
LF2839789287670038528,2600,138.0,4,安次,南 北,18.840579710144926
LF1657971339371216896,1300,90.0,2,安次,南 北,14.444444444444445
LF2725964940530679808,1200,122.0,3,安次,南 北,9.836065573770492
LF1642134817392820224,1000,130.0,3,安次,南 北,7.6923076923076925
LF1691643343559196672,1000,81.0,2,安次,南 北,12.345679012345679
LF1717086274210234368,1600,100.0,3,安次,南 北,16.0
LF1697827496885485568,1000,130.0,3,安次,南 北,7.6923076923076925
LF1665970380478611456,800,104.0,3,安次,南,7.6923076923076925
LF1687416564774600704,1000,126.0,3,安次,南 北,7.936507936507937
LF1611211848382676992,800,112.5,3,安次,南 北,7.111111111111111
LF1718477575568752640,1200,47.63,1,安次,南,25.19420533277346
LF1718470820579246080,800,30.0,1,安次,南,26.666666666666668
LF1678637182094409728,1200,63.0,2,安次,南 北,19.047619047619047
LF1696532715882414080,1150,85.0,2,安次,南 北,13.529411764705882
LF1676547440074817536,1800,93.75,2,安次,南 北,19.2
LF1697098364065153024,2000,124.0,3,安次,东 南 北,16.129032258064516
LF1707237497982943232,1100,40.0,1,安次,南,27.5
LF1683750260049969152,1200,80.0,2,香河,南,15.0
LF1677148335221243904,800,92.0,2,香河,南 北,8.695652173913043
LF1677228867196026880,1500,78.0,2,香河,西南,19.23076923076923
LF1677242454236987392,1200,99.0,3,香河,南 北,12.121212121212121
LF1677239124471316480,600,92.2,2,香河,南 北,6.507592190889371
LF1677633646191706112,1000,82.0,2,香河,南 北,12.195121951219512
LF1677634079635275776,850,84.0,2,香河,南 北,10.119047619047619
LF1627527123839221760,550,41.0,1,香河,南 北,13.414634146341463
LF1678001805784514560,3500,246.0,5,香河,南 北,14.227642276422765
LF1628258284702007296,1000,55.0,1,香河,南,18.181818181818183
LF1628718713505054720,800,59.89,1,香河,东,13.357822674903991
LF1630186203489763328,1200,78.34,2,香河,南,15.317845289762573
LF1630835247803269120,700,84.0,2,香河,南,8.333333333333334
LF1630899013538545664,1000,88.0,3,香河,南 北,11.363636363636363
LF1679093382644760576,1300,99.0,3,香河,东南 北,13.131313131313131
LF1631232098335457280,500,88.0,2,香河,南,5.681818181818182
LF1679066914933964800,1500,89.0,2,香河,南 北,16.853932584269664
LF1679051319312121856,1200,105.0,3,香河,南 北,11.428571428571429
LF1679432118570057728,1200,100.0,3,香河,南 北,12.0
LF1632712645800886272,1200,83.0,2,香河,南 北,14.457831325301205
LF1633758093160480768,800,70.54,1,香河,南,11.341083073433511
LF1633753984453836800,1300,116.0,3,香河,南 北,11.206896551724139
LF1633763746507653120,1000,87.16,3,香河,南 北,11.473152822395594
LF1685508525016481792,1000,77.1,2,香河,东南,12.970168612191959
LF1685595193358680064,1200,77.0,2,香河,东南,15.584415584415584
LF1686227577095585792,1300,97.0,3,香河,东,13.402061855670103
LF1686351239652048896,1000,76.0,2,香河,南,13.157894736842104
LF1686580127967739904,7000,280.0,5,香河,南 北,25.0
LF1686589174540402688,1000,127.0,4,香河,南 北,7.874015748031496
LF1702278490402848768,1700,78.88,2,嘉都商圈,东 西北,21.551724137931036
LF1644230039249616896,1400,88.0,2,嘉都商圈,东 西,15.909090909090908
LF1717481618567856128,1800,101.73,3,嘉都商圈,南 北,17.693895606015925
LF1718988217878839296,1600,93.0,3,嘉都商圈,南 北,17.204301075268816
LF1690966065116348416,1800,102.61,3,嘉都商圈,南 北,17.542149887925152
LF1663779726440792064,1500,92.11,2,嘉都商圈,南,16.284876777765714
LF1634145698435825664,1800,93.47,2,嘉都商圈,南,19.25751578046432
LF2884867666361712640,1350,93.45,2,嘉都商圈,南,14.446227929373997
LF1675747584422969344,1300,90.0,3,开发区其它,南 北,14.444444444444445
LF1682575268125868032,1200,98.0,2,开发区其它,南 北,12.244897959183673
LF1695005010892423168,1700,58.68,1,开发区其它,南,28.970688479890935
LF1694532339385761792,1800,103.22,3,开发区其它,南 北,17.438480914551445
LF1705500406324396032,1200,55.0,1,开发区其它,南,21.818181818181817
LF1711333970584535040,1800,84.0,2,开发区其它,南,21.428571428571427
LF1709793275096858624,800,45.0,1,开发区其它,北,17.77777777777778
LF1682972462712619008,1100,40.0,1,开发区其它,南,27.5
LF1710505075597639680,2300,97.0,3,开发区其它,南 北,23.711340206185568
LF1714841833525215232,1400,89.0,3,开发区其它,南 北,15.730337078651685
LF1710607359258132480,1400,82.0,2,开发区其它,南,17.073170731707318
LF1710606183443726336,1400,85.0,2,开发区其它,南 北,16.470588235294116
LF1684810285396787200,1093,60.0,1,开发区其它,南,18.216666666666665
LF1687718260641890304,1300,85.0,1,开发区其它,南,15.294117647058824
LF2899392072056578048,2500,127.0,3,开发区其它,南 北,19.68503937007874
LF1664578864799547392,1200,108.0,3,开发区其它,南 北,11.11111111111111
LF2671767593223716864,1300,90.0,3,开发区其它,南 北,14.444444444444445
LF2670832166123864064,1500,86.0,2,嘉都商圈,南,17.441860465116278
LF1700074308115628032,1500,99.0,3,嘉都商圈,南 北,15.151515151515152
LF1697163785548070912,800,45.26,1,开发区其它,南,17.675651789659746
LF1714472843418271744,1100,48.0,1,开发区其它,北,22.916666666666668
LF1691770282903076864,1600,93.0,2,开发区其它,南 北,17.204301075268816
LF1695782317047414784,1400,53.0,1,开发区其它,南,26.41509433962264
LF1698557089460256768,1500,82.0,2,开发区其它,南,18.29268292682927
LF1699069988528193536,1500,53.0,1,开发区其它,北,28.30188679245283
LF1711263105725497344,1600,83.0,2,开发区其它,南 北,19.27710843373494
LF1693169644380094464,1400,90.0,2,开发区其它,南,15.555555555555555
LF1674003187775832064,1500,131.22,3,开发区其它,南 北,11.431184270690444
LF1694971154042716160,1200,66.0,2,开发区其它,南 北,18.181818181818183
LF1684904668255223808,1200,88.0,3,开发区其它,南 北,13.636363636363637
LF1692830129799036928,1100,98.0,3,开发区其它,南 北,11.224489795918368
LF1656628743604535296,5500,350.0,5,开发区其它,南 北,15.714285714285714
LF1688866684724576256,1400,82.5,2,开发区其它,南 北,16.96969696969697
LF1698660116510801920,2500,89.0,2,开发区其它,南 北,28.089887640449437
LF1713092944874962944,1100,88.0,3,开发区其它,南 北,12.5
LF1635945058026913792,1700,130.0,2,开发区其它,南 北,13.076923076923077
LF1696383851187666944,1300,55.0,1,开发区其它,南,23.636363636363637
LF1601527653490229248,1300,90.0,3,开发区其它,南,14.444444444444445
LF1692757050263601152,10000,352.0,7,开发区其它,南 北,28.40909090909091
LF1680876101477335040,1350,58.0,1,开发区其它,南,23.275862068965516
LF1686938748765339648,2500,168.0,3,开发区其它,南 北,14.880952380952381
LF1687397656566956032,1800,138.0,3,开发区其它,南 北,13.043478260869565
LF1687803999710871552,1600,82.5,2,开发区其它,南,19.393939393939394
LF1687773357082148864,1200,80.0,2,开发区其它,南 北,15.0
LF1718840365865238528,950,48.0,1,开发区其它,南,19.791666666666668
LF1718819104095207424,1200,39.51,1,开发区其它,南,30.372057706909644
LF1688446023053082624,1300,50.0,1,开发区其它,北,26.0
LF1688775979289280512,1400,88.0,3,开发区其它,南 北,15.909090909090908
LF1688840191608881152,1200,51.0,1,开发区其它,北,23.529411764705884
LF1689113699605807104,1500,83.0,2,开发区其它,南 北,18.072289156626507
LF1689128657353703424,1200,48.8,1,开发区其它,北,24.59016393442623
LF1690220972528893952,1000,80.0,2,开发区其它,南 西北,12.5
LF1690357042503483392,800,44.0,1,开发区其它,北,18.181818181818183
LF1690563167232458752,1500,82.0,2,开发区其它,东南,18.29268292682927
LF1690950920306688000,1600,76.0,1,开发区其它,南 北,21.05263157894737
LF1690956790432268288,1700,88.0,3,开发区其它,南 北,19.318181818181817
LF1691027280123396096,1300,121.0,3,开发区其它,南 北,10.743801652892563
LF1691658519872274432,1200,82.0,2,开发区其它,南,14.634146341463415
LF1692178807605166080,2500,245.0,6,开发区其它,南,10.204081632653061
LF1658102431482904576,850,165.0,4,开发区其它,南 北,5.151515151515151
LF1717149581575192576,1500,82.0,2,开发区其它,南,18.29268292682927
LF1717870081247019008,1800,107.0,3,开发区其它,南 北,16.822429906542055
LF1657043826352586752,1100,135.0,3,开发区其它,南 北,8.148148148148149
LF1717110266367311872,3000,134.0,3,开发区其它,南,22.388059701492537
LF1626928580275470336,1058,161.0,3,开发区其它,南 北,6.571428571428571
LF1566024291147841536,1100,162.0,4,开发区其它,南 北,6.790123456790123
LF1716826033312759808,1850,95.0,3,开发区其它,南 北,19.473684210526315
LF1659143732231929856,2500,412.0,6,开发区其它,南 西北,6.067961165048544
LF1718522745014190080,800,60.0,2,开发区其它,东南,13.333333333333334
LF1709786421679620096,1000,163.53,3,开发区其它,南 北,6.115085916957133
LF1718186264491982848,1700,100.0,2,开发区其它,南 北,17.0
LF1697569451894898688,1000,42.0,1,嘉都商圈,南,23.80952380952381
LF1676183112536555520,1500,102.9,3,嘉都商圈,南,14.577259475218659
LF1695728778954670080,1200,83.12,2,嘉都商圈,南,14.436958614051973
LF1667112000808812544,3000,99.87,3,嘉都商圈,南 北,30.039050765995793
LF1702611551959121920,1400,88.0,2,嘉都商圈,南,15.909090909090908
LF1705151329887846400,2100,99.11,3,嘉都商圈,南 北,21.18857834729089
LF1701934771229163520,1700,86.87,2,嘉都商圈,南,19.569471624266143
LF1689586800181379072,1600,90.0,2,嘉都商圈,南 北,17.77777777777778
LF1691324615927791616,1300,93.81,2,嘉都商圈,南,13.857797676153927
LF1687064548751704064,800,110.0,2,嘉都商圈,南 北,7.2727272727272725
LF1712318348760449024,1500,95.58,2,嘉都商圈,南 北,15.693659761456372
LF1708089704995356672,1400,78.25,2,嘉都商圈,东 西北,17.891373801916934
LF1705531140602855424,1000,81.0,2,嘉都商圈,南 北,12.345679012345679
LF1699709762058321920,1000,56.31,1,嘉都商圈,东 西,17.75883502042266
LF1718556176947347456,1600,91.45,2,嘉都商圈,东南,17.49589939857846
LF1645368881042161664,1300,88.0,2,嘉都商圈,南,14.772727272727273
LF1626055022506672128,1400,85.0,2,嘉都商圈,东 西北,16.470588235294116
LF1666730214920552448,2900,122.0,3,嘉都商圈,南 西北,23.770491803278688
LF1652943922743214080,1000,106.89,2,嘉都商圈,东 西,9.355412105903264
LF1651807946130063360,1400,92.0,2,嘉都商圈,南,15.217391304347826
LF1634419921133764608,2300,95.58,2,嘉都商圈,南 北,24.063611634233105
LF1608671581943365632,1350,92.0,2,嘉都商圈,南,14.673913043478262
LF1662414724307877888,1300,92.0,2,嘉都商圈,南 北,14.130434782608695
LF1642103527704625152,3000,116.0,3,嘉都商圈,南 北,25.862068965517242
LF2528103074607153152,1300,93.0,3,嘉都商圈,南 北,13.978494623655914
LF1612044223735922688,2100,83.0,2,嘉都商圈,西南,25.301204819277107
LF1646469620841840640,1280,63.0,1,嘉都商圈,西南,20.317460317460316
LF1695392665304039424,1500,84.36,2,嘉都商圈,南 北,17.780938833570413
LF1655909172597751808,1500,66.7,1,嘉都商圈,南,22.488755622188904
LF1695009217695449088,1800,90.72,2,嘉都商圈,南 北,19.841269841269842
LF1684577882199818240,1200,87.2,2,嘉都商圈,南,13.761467889908257
LF1700419370531946496,1700,101.0,3,嘉都商圈,南 北,16.831683168316832
LF1713419878792167424,2500,156.0,4,嘉都商圈,南 北,16.025641025641026
LF1588088726741843968,1500,89.0,2,嘉都商圈,南 北,16.853932584269664
LF1582964612012179456,1600,110.0,2,嘉都商圈,南 北,14.545454545454545
LF1579022076428156928,1500,84.0,2,嘉都商圈,南 北,17.857142857142858
LF1679438353251958784,1500,92.76,2,嘉都商圈,南 北,16.170763260025872
LF1661939417402572800,1100,42.0,1,嘉都商圈,南,26.19047619047619
LF1652989398163128320,1200,86.9,2,嘉都商圈,南 北,13.808975834292289
LF1699334187003150336,1600,78.0,2,嘉都商圈,东 西 北,20.512820512820515
LF1630092718057193472,900,81.91,2,嘉都商圈,南,10.98766939323648
LF1646098780535128064,1400,93.0,2,嘉都商圈,南,15.053763440860216
LF1634540105253257216,1600,70.0,2,嘉都商圈,南,22.857142857142858
LF1643582657923121152,1350,88.0,2,嘉都商圈,南,15.340909090909092
LF2710252822498115584,1900,95.0,3,嘉都商圈,南,20.0
LF1571052498758664192,1700,110.0,2,嘉都商圈,南 北,15.454545454545455
LF1587355560414543872,1500,90.38,2,嘉都商圈,南 北,16.5965921664085
LF2607047784297676800,1200,110.0,3,嘉都商圈,南,10.909090909090908
LF1682598775249436672,1800,89.37,2,嘉都商圈,南,20.14098690835851
LF1602557211085635584,1500,89.91,2,嘉都商圈,南,16.683350016683352
LF1665303617655013376,1500,83.0,2,嘉都商圈,南,18.072289156626507
LF1699014320727261184,1400,84.0,2,嘉都商圈,东北,16.666666666666668
LF1699027215502540800,700,90.0,2,嘉都商圈,南 北,7.777777777777778
LF1699338910074667008,1600,87.0,2,嘉都商圈,南 北,18.39080459770115
LF1699393383027441664,1200,92.0,2,嘉都商圈,南 北,13.043478260869565
LF1700123384714625024,1500,86.99,2,嘉都商圈,南,17.24336130589723
LF1622504165571821568,2100,119.0,3,嘉都商圈,南 北,17.647058823529413
LF1624302176497041408,1200,82.72,2,嘉都商圈,南,14.506769825918763
LF1625454977365311488,1300,78.0,2,嘉都商圈,东 西北,16.666666666666668
LF1682046309663506432,1400,89.0,2,嘉都商圈,南 北,15.730337078651685
LF1594311916170248192,1100,78.0,2,嘉都商圈,东 西,14.102564102564102
LF1597871121854627840,1600,101.0,3,嘉都商圈,南 北,15.841584158415841
LF1596424093681319936,800,93.4,2,嘉都商圈,南,8.565310492505352
LF1673664002212757504,1100,82.22,2,嘉都商圈,西北,13.378739965945027
LF1674364521549922304,1200,82.4,2,嘉都商圈,南,14.563106796116504
LF1669207736207802368,2500,135.0,3,嘉都商圈,南 西 北,18.51851851851852
LF1669269873424859136,2500,124.0,3,嘉都商圈,南 北,20.161290322580644
LF1669288021507178496,1500,78.25,2,嘉都商圈,东 西北,19.169329073482427
LF1669649233864556544,1550,84.71,2,嘉都商圈,东南,18.297721638531463
LF1670738033671929856,1600,89.0,2,嘉都商圈,南 北,17.97752808988764
LF1671130740466647040,1600,72.0,1,嘉都商圈,南,22.22222222222222
LF1676535522626895872,1000,90.0,2,嘉都商圈,南,11.11111111111111
LF1676811775682543616,2200,120.0,3,嘉都商圈,东 南 北,18.333333333333332
LF1676823256281120768,1600,90.0,2,嘉都商圈,西南,17.77777777777778
LF1672125402031587328,1500,79.9,2,嘉都商圈,西,18.773466833541924
LF1682599225017237504,2000,96.95,3,嘉都商圈,南,20.629190304280556
LF1682685506015461376,800,83.0,2,嘉都商圈,南 北,9.63855421686747
LF1683391674945896448,1500,90.0,2,嘉都商圈,东北,16.666666666666668
LF1683662428539191296,1400,90.0,2,嘉都商圈,南,15.555555555555555
LF1716782066147786752,1500,80.0,2,嘉都商圈,东 西,18.75
LF1700365712821846016,1200,111.32,2,嘉都商圈,南 北,10.779734099892202
LF1690955152422338560,700,90.0,2,嘉都商圈,南,7.777777777777778
LF1641671643950481408,1000,110.45,3,嘉都商圈,南,9.053870529651427
LF1718238146610593792,1500,80.0,2,嘉都商圈,东 西北,18.75
LF1717043750779224064,1200,56.41,1,嘉都商圈,东,21.272823967381672
LF1685156156848209920,900,88.0,2,嘉都商圈,东南,10.227272727272727
LF1717510601804087296,1000,65.0,1,嘉都商圈,东,15.384615384615385
LF1716754886755876864,1600,75.0,2,嘉都商圈,西南,21.333333333333332
LF1679354719757139968,800,87.88,2,嘉都商圈,南 北,9.103322712790169
LF1717824663125491712,1600,90.0,2,嘉都商圈,南,17.77777777777778
LF1714968279103045632,800,80.0,2,嘉都商圈,南,10.0
LF1672513683806224384,1000,50.61,1,嘉都商圈,南,19.758940920766648
LF1603360573427286016,2000,110.0,2,嘉都商圈,南 北,18.181818181818183
LF1603275150977925120,1600,92.11,2,嘉都商圈,南 北,17.370535229616763
LF1678959677368434688,1300,87.83,2,嘉都商圈,南,14.801320733234657
LF1679414317440565248,1400,91.15,3,嘉都商圈,南 北,15.359297860669226
LF1680425188937695232,1300,62.98,1,嘉都商圈,西,20.6414734836456
LF1674987783917142016,1900,88.76,3,嘉都商圈,西南 北,21.406038756196484
LF1696054538001186816,800,88.0,2,嘉都商圈,南,9.090909090909092
LF1677593577720381440,800,91.36,3,嘉都商圈,南 北,8.756567425569177
LF1717030307653222400,1400,90.0,3,嘉都商圈,南 北,15.555555555555555
LF1717525792537182208,1200,56.0,1,嘉都商圈,西,21.428571428571427
LF1717132151566106624,1800,100.0,3,嘉都商圈,南 北,18.0
LF1625456253478109184,900,99.11,2,嘉都商圈,南 北,9.080819291696095
LF1717474857496608768,1600,86.0,2,嘉都商圈,南,18.6046511627907
LF1595049760954253312,900,91.19,3,嘉都商圈,南,9.869503235003839
LF1682615390624022528,700,81.46,2,嘉都商圈,南 北,8.59317456420329
LF2650100670254301184,900,80.55,2,嘉都商圈,南,11.1731843575419
LF1644995671939350528,700,88.0,2,嘉都商圈,南 北,7.954545454545454
LF1688496564839907328,1500,87.2,2,嘉都商圈,南,17.201834862385322
LF1646796206199799808,1800,101.73,3,嘉都商圈,南 北,17.693895606015925
LF1647241329412931584,5000,176.0,5,嘉都商圈,南 北,28.40909090909091
LF1648642385166467072,1100,88.67,2,嘉都商圈,南,12.405548663584076
LF1649713862930333696,1500,82.0,2,嘉都商圈,南 北,18.29268292682927
LF1649721799241367552,1000,68.0,1,嘉都商圈,西,14.705882352941176
LF2534684438273728512,1400,86.72,2,嘉都商圈,南,16.14391143911439
