ID,租金,面积,房型,板块,朝向
LF1686580127967739904,7000,280.0,5,香河,南 北
LF1686589174540402688,1000,127.0,4,香河,南 北
LF1702278490402848768,1700,78.88,2,嘉都商圈,东 西北
LF1644230039249616896,1400,88.0,2,嘉都商圈,东 西
LF1717481618567856128,1800,101.73,3,嘉都商圈,南 北
LF1718988217878839296,1600,93.0,3,嘉都商圈,南 北
LF1690966065116348416,1800,102.61,3,嘉都商圈,南 北
LF1663779726440792064,1500,92.11,2,嘉都商圈,南
LF1634145698435825664,1800,93.47,2,嘉都商圈,南
LF2884867666361712640,1350,93.45,2,嘉都商圈,南
LF1675747584422969344,1300,90.0,3,开发区其它,南 北
LF1682575268125868032,1200,98.0,2,开发区其它,南 北
LF1695005010892423168,1700,58.68,1,开发区其它,南
LF1694532339385761792,1800,103.22,3,开发区其它,南 北
LF1705500406324396032,1200,55.0,1,开发区其它,南
LF1711333970584535040,1800,84.0,2,开发区其它,南
LF1709793275096858624,800,45.0,1,开发区其它,北
LF1682972462712619008,1100,40.0,1,开发区其它,南
LF1710505075597639680,2300,97.0,3,开发区其它,南 北
LF1714841833525215232,1400,89.0,3,开发区其它,南 北
LF1710607359258132480,1400,82.0,2,开发区其它,南
LF1710505075597639680,2300,97.0,3,开发区其它,南 北
LF1710606183443726336,1400,85.0,2,开发区其它,南 北
LF1684810285396787200,1093,60.0,1,开发区其它,南
LF1687718260641890304,1300,85.0,1,开发区其它,南
LF2899392072056578048,2500,127.0,3,开发区其它,南 北
LF1664578864799547392,1200,108.0,3,开发区其它,南 北
LF2671767593223716864,1300,90.0,3,开发区其它,南 北
LF2670832166123864064,1500,86.0,2,嘉都商圈,南
LF1700074308115628032,1500,99.0,3,嘉都商圈,南 北
LF1697163785548070912,800,45.26,1,开发区其它,南
LF1714472843418271744,1100,48.0,1,开发区其它,北
LF1691770282903076864,1600,93.0,2,开发区其它,南 北
LF1695782317047414784,1400,53.0,1,开发区其它,南
LF1698557089460256768,1500,82.0,2,开发区其它,南
LF1699069988528193536,1500,53.0,1,开发区其它,北
LF1711263105725497344,1600,83.0,2,开发区其它,南 北
LF1714841833525215232,1400,89.0,3,开发区其它,南 北
LF1710607359258132480,1400,82.0,2,开发区其它,南
LF1693169644380094464,1400,90.0,2,开发区其它,南
LF1674003187775832064,1500,131.22,3,开发区其它,南 北
LF1694971154042716160,1200,66.0,2,开发区其它,南 北
LF1684904668255223808,1200,88.0,3,开发区其它,南 北
LF1692830129799036928,1100,98.0,3,开发区其它,南 北
LF1656628743604535296,5500,350.0,5,开发区其它,南 北
LF1688866684724576256,1400,82.5,2,开发区其它,南 北
LF1698660116510801920,2500,89.0,2,开发区其它,南 北
LF1713092944874962944,1100,88.0,3,开发区其它,南 北
LF1635945058026913792,1700,130.0,2,开发区其它,南 北
LF1696383851187666944,1300,55.0,1,开发区其它,南
LF1601527653490229248,1300,90.0,3,开发区其它,南
LF1692757050263601152,10000,352.0,7,开发区其它,南 北
LF1680876101477335040,1350,58.0,1,开发区其它,南
LF1686938748765339648,2500,168.0,3,开发区其它,南 北
LF1571713825697169408,1800,51.0,1,开发区其它,南
LF1687397656566956032,1800,138.0,3,开发区其它,南 北
LF1687803999710871552,1600,82.5,2,开发区其它,南
LF1687773357082148864,1200,80.0,2,开发区其它,南 北
LF1718840365865238528,950,48.0,1,开发区其它,南
LF1718819104095207424,1200,39.51,1,开发区其它,南
LF1688446023053082624,1300,50.0,1,开发区其它,北
LF1688775979289280512,1400,88.0,3,开发区其它,南 北
LF1688840191608881152,1200,51.0,1,开发区其它,北
LF1689113699605807104,1500,83.0,2,开发区其它,南 北
LF1689128657353703424,1200,48.8,1,开发区其它,北
LF1690220972528893952,1000,80.0,2,开发区其它,南 西北
LF1690357042503483392,800,44.0,1,开发区其它,北
LF1690563167232458752,1500,82.0,2,开发区其它,东南
LF1690950920306688000,1600,76.0,1,开发区其它,南 北
LF1690956790432268288,1700,88.0,3,开发区其它,南 北
LF1691027280123396096,1300,121.0,3,开发区其它,南 北
LF1691658519872274432,1200,82.0,2,开发区其它,南
LF1692178807605166080,2500,245.0,6,开发区其它,南
LF1658102431482904576,850,165.0,4,开发区其它,南 北
LF1717149581575192576,1500,82.0,2,开发区其它,南
LF1717870081247019008,1800,107.0,3,开发区其它,南 北
LF1657043826352586752,1100,135.0,3,开发区其它,南 北
LF1717110266367311872,3000,134.0,3,开发区其它,南
LF1626928580275470336,1058,161.0,3,开发区其它,南 北
LF1566024291147841536,1100,162.0,4,开发区其它,南 北
LF1716826033312759808,1850,95.0,3,开发区其它,南 北
LF1659143732231929856,2500,412.0,6,开发区其它,南 西北
LF1718522745014190080,800,60.0,2,开发区其它,东南
LF1709786421679620096,1000,163.53,3,开发区其它,南 北
LF1718186264491982848,1700,100.0,2,开发区其它,南 北
LF1697569451894898688,1000,42.0,1,嘉都商圈,南
LF1676183112536555520,1500,102.9,3,嘉都商圈,南
LF1695728778954670080,1200,83.12,2,嘉都商圈,南
LF1667112000808812544,3000,99.87,3,嘉都商圈,南 北
LF1702611551959121920,1400,88.0,2,嘉都商圈,南
LF1705151329887846400,2100,99.11,3,嘉都商圈,南 北
LF1701934771229163520,1700,86.87,2,嘉都商圈,南
LF1702278490402848768,1700,78.88,2,嘉都商圈,东 西北
LF1701598736146235392,3000,88.0,2,嘉都商圈,南
LF1689586800181379072,1600,90.0,2,嘉都商圈,南 北
LF1691324615927791616,1300,93.81,2,嘉都商圈,南
LF1687064548751704064,800,110.0,2,嘉都商圈,南 北
LF1712318348760449024,1500,95.58,2,嘉都商圈,南 北
LF1708089704995356672,1400,78.25,2,嘉都商圈,东 西北
LF1705531140602855424,1000,81.0,2,嘉都商圈,南 北
LF1699709762058321920,1000,56.31,1,嘉都商圈,东 西
LF1718556176947347456,1600,91.45,2,嘉都商圈,东南
LF1690966065116348416,1800,102.61,3,嘉都商圈,南 北
LF1645368881042161664,1300,88.0,2,嘉都商圈,南
LF1626055022506672128,1400,85.0,2,嘉都商圈,东 西北
LF1717481618567856128,1800,101.73,3,嘉都商圈,南 北
LF1666730214920552448,2900,122.0,3,嘉都商圈,南 西北
LF1652943922743214080,1000,106.89,2,嘉都商圈,东 西
LF1651807946130063360,1400,92.0,2,嘉都商圈,南
LF1649079634827935744,3000,79.0,2,嘉都商圈,东 西北
LF1634419921133764608,2300,95.58,2,嘉都商圈,南 北
LF1644230039249616896,1400,88.0,2,嘉都商圈,东 西
LF1608671581943365632,1350,92.0,2,嘉都商圈,南
LF1662414724307877888,1300,92.0,2,嘉都商圈,南 北
LF1642103527704625152,3000,116.0,3,嘉都商圈,南 北
LF2528103074607153152,1300,93.0,3,嘉都商圈,南 北
LF1612044223735922688,2100,83.0,2,嘉都商圈,西南
LF1646469620841840640,1280,63.0,1,嘉都商圈,西南
LF1695392665304039424,1500,84.36,2,嘉都商圈,南 北
LF1676183112536555520,1500,102.9,3,嘉都商圈,南
LF1655909172597751808,1500,66.7,1,嘉都商圈,南
LF1695009217695449088,1800,90.72,2,嘉都商圈,南 北
LF1684577882199818240,1200,87.2,2,嘉都商圈,南
LF1700419370531946496,1700,101.0,3,嘉都商圈,南 北
LF1713419878792167424,2500,156.0,4,嘉都商圈,南 北
LF1588088726741843968,1500,89.0,2,嘉都商圈,南 北
LF1582964612012179456,1600,110.0,2,嘉都商圈,南 北
LF1579022076428156928,1500,84.0,2,嘉都商圈,南 北
LF1679438353251958784,1500,92.76,2,嘉都商圈,南 北
LF1697569451894898688,1000,42.0,1,嘉都商圈,南
LF1661939417402572800,1100,42.0,1,嘉都商圈,南
LF1652989398163128320,1200,86.9,2,嘉都商圈,南 北
LF1699334187003150336,1600,78.0,2,嘉都商圈,东 西 北
LF1630092718057193472,900,81.91,2,嘉都商圈,南
LF1646098780535128064,1400,93.0,2,嘉都商圈,南
LF1634540105253257216,1600,70.0,2,嘉都商圈,南
LF1643582657923121152,1350,88.0,2,嘉都商圈,南
LF2710252822498115584,1900,95.0,3,嘉都商圈,南
LF1571052498758664192,1700,110.0,2,嘉都商圈,南 北
LF2665067346515214336,1600,30.28,1,嘉都商圈,北
LF1587355560414543872,1500,90.38,2,嘉都商圈,南 北
LF1588813738813685760,1500,45.0,1,嘉都商圈,南
LF2607047784297676800,1200,110.0,3,嘉都商圈,南
LF1682598775249436672,1800,89.37,2,嘉都商圈,南
LF1602557211085635584,1500,89.91,2,嘉都商圈,南
LF1665303617655013376,1500,83.0,2,嘉都商圈,南
LF1665230531974922240,2200,51.27,2,嘉都商圈,西 北
LF1699014320727261184,1400,84.0,2,嘉都商圈,东北
LF1699027215502540800,700,90.0,2,嘉都商圈,南 北
LF1699338910074667008,1600,87.0,2,嘉都商圈,南 北
LF1699393383027441664,1200,92.0,2,嘉都商圈,南 北
LF1700123384714625024,1500,86.99,2,嘉都商圈,南
LF1622504165571821568,2100,119.0,3,嘉都商圈,南 北
LF1624302176497041408,1200,82.72,2,嘉都商圈,南
LF1625454977365311488,1300,78.0,2,嘉都商圈,东 西北
LF1682046309663506432,1400,89.0,2,嘉都商圈,南 北
LF1594311916170248192,1100,78.0,2,嘉都商圈,东 西
LF1597871121854627840,1600,101.0,3,嘉都商圈,南 北
LF1596424093681319936,800,93.4,2,嘉都商圈,南
LF1673664002212757504,1100,82.22,2,嘉都商圈,西北
LF1674364521549922304,1200,82.4,2,嘉都商圈,南
LF1669207736207802368,2500,135.0,3,嘉都商圈,南 西 北
LF1669269873424859136,2500,124.0,3,嘉都商圈,南 北
LF1669288021507178496,1500,78.25,2,嘉都商圈,东 西北
LF1669649233864556544,1550,84.71,2,嘉都商圈,东南
LF1670738033671929856,1600,89.0,2,嘉都商圈,南 北
LF1671130740466647040,1600,72.0,1,嘉都商圈,南
LF1676535522626895872,1000,90.0,2,嘉都商圈,南
LF1676811775682543616,2200,120.0,3,嘉都商圈,东 南 北
LF1676823256281120768,1600,90.0,2,嘉都商圈,西南
LF1672125402031587328,1500,79.9,2,嘉都商圈,西
LF1682599225017237504,2000,96.95,3,嘉都商圈,南
LF1682685506015461376,800,83.0,2,嘉都商圈,南 北
LF1683391674945896448,1500,90.0,2,嘉都商圈,东北
LF1683662428539191296,1400,90.0,2,嘉都商圈,南
LF1716782066147786752,1500,80.0,2,嘉都商圈,东 西
LF1700365712821846016,1200,111.32,2,嘉都商圈,南 北
LF1690955152422338560,700,90.0,2,嘉都商圈,南
LF1641671643950481408,1000,110.45,3,嘉都商圈,南
LF1718238146610593792,1500,80.0,2,嘉都商圈,东 西北
LF1717043750779224064,1200,56.41,1,嘉都商圈,东
LF1685156156848209920,900,88.0,2,嘉都商圈,东南
LF1717510601804087296,1000,65.0,1,嘉都商圈,东
LF1716754886755876864,1600,75.0,2,嘉都商圈,西南
LF1679354719757139968,800,87.88,2,嘉都商圈,南 北
LF1717824663125491712,1600,90.0,2,嘉都商圈,南
LF1714968279103045632,800,80.0,2,嘉都商圈,南
LF1672513683806224384,1000,50.61,1,嘉都商圈,南
LF1603360573427286016,2000,110.0,2,嘉都商圈,南 北
LF1603275150977925120,1600,92.11,2,嘉都商圈,南 北
LF1611646704350658560,2800,87.0,2,嘉都商圈,南
LF1678959677368434688,1300,87.83,2,嘉都商圈,南
LF1679414317440565248,1400,91.15,3,嘉都商圈,南 北
LF1680425188937695232,1300,62.98,1,嘉都商圈,西
LF1674987783917142016,1900,88.76,3,嘉都商圈,西南 北
LF1696054538001186816,800,88.0,2,嘉都商圈,南
LF1677593577720381440,800,91.36,3,嘉都商圈,南 北
LF1717030307653222400,1400,90.0,3,嘉都商圈,南 北
LF1717525792537182208,1200,56.0,1,嘉都商圈,西
LF1717132151566106624,1800,100.0,3,嘉都商圈,南 北
LF1625456253478109184,900,99.11,2,嘉都商圈,南 北
LF1717474857496608768,1600,86.0,2,嘉都商圈,南
LF1595049760954253312,900,91.19,3,嘉都商圈,南
LF1682615390624022528,700,81.46,2,嘉都商圈,南 北
LF2650100670254301184,900,80.55,2,嘉都商圈,南
LF1644995671939350528,700,88.0,2,嘉都商圈,南 北
LF1688496564839907328,1500,87.2,2,嘉都商圈,南
LF1646796206199799808,1800,101.73,3,嘉都商圈,南 北
LF1647241329412931584,5000,176.0,5,嘉都商圈,南 北
LF1648642385166467072,1100,88.67,2,嘉都商圈,南
LF1649713862930333696,1500,82.0,2,嘉都商圈,南 北
LF1649721799241367552,1000,68.0,1,嘉都商圈,西
LF2534684438273728512,1400,86.72,2,嘉都商圈,南
LF2543535400677818368,1200,110.0,3,嘉都商圈,南
LF2557750687484624896,3000,110.0,1,嘉都商圈,南 北
LF2593237623233314816,1300,81.14,2,嘉都商圈,南 北
LF2611377172006305792,1550,89.91,2,嘉都商圈,南
LF2619464814980251648,1600,92.0,2,嘉都商圈,南
LF1691757869445152768,1400,86.59,2,嘉都商圈,南
LF1692191867271118848,800,87.0,2,嘉都商圈,南
LF1688807694216986624,1500,86.0,2,嘉都商圈,南
LF1688875382968680448,700,117.0,3,嘉都商圈,东南 北
LF1689198234003570688,1200,60.0,1,嘉都商圈,南
LF1689592381088727040,800,83.0,2,嘉都商圈,南 北
LF1650463769995771904,840,56.0,1,嘉都商圈,东 北 东北
LF1651781049274859520,1500,88.64,2,嘉都商圈,南
LF1693490474217635840,1250,88.0,2,嘉都商圈,南
LF1693552803630284800,1800,90.0,2,嘉都商圈,南 北
LF1693523046960201728,1380,66.74,1,嘉都商圈,南
LF1689635582394761216,1600,90.0,2,嘉都商圈,南
LF1689930608957980672,1700,100.0,2,嘉都商圈,南 北
LF1653017683324567552,1600,98.1,2,嘉都商圈,南
LF2636893358005960704,1700,86.0,2,嘉都商圈,南
LF2643485855116959744,1000,89.0,2,嘉都商圈,南
LF2644822952297627648,3000,50.0,2,嘉都商圈,南
LF2655798687116304384,1650,83.0,2,嘉都商圈,南 西 北
LF2659243675619966976,2300,90.5,3,嘉都商圈,南 北
LF2659974990732206080,1000,63.15,1,嘉都商圈,东
LF2670835018946838528,1600,92.0,2,嘉都商圈,南
LF2673981149172203520,2000,88.0,2,嘉都商圈,南
LF2691974318178975744,1200,93.81,2,嘉都商圈,南
LF2691997568313344000,1400,93.0,2,嘉都商圈,南
LF2725420144045334528,1500,92.2,2,嘉都商圈,南 北
LF2728165921460846592,1100,122.6,3,嘉都商圈,南 西北
LF2740600709744697344,1400,92.0,2,嘉都商圈,南
LF2734852351822675968,2500,110.0,2,嘉都商圈,南
LF2734838653049651200,2500,97.0,2,嘉都商圈,东北
LF2750673992107950080,1900,126.0,3,嘉都商圈,南
LF1656201930298359808,2500,101.73,3,嘉都商圈,南 北
LF1656270524528984064,1350,89.0,2,嘉都商圈,南
LF1656852472481710080,1800,85.0,2,嘉都商圈,南 北
LF1656881952130596864,1500,90.0,2,嘉都商圈,南 北
LF1695263316013744128,1500,92.0,2,嘉都商圈,南
LF1695441632716914688,1500,65.0,1,嘉都商圈,南
LF1691668684822544384,1500,75.0,2,嘉都商圈,西
LF1697639310532018176,1600,101.35,3,嘉都商圈,南 北
LF1660628636698411008,800,87.0,2,嘉都商圈,南
LF2753408238400839680,700,82.0,2,嘉都商圈,南 北
LF2774643224395128832,1200,86.12,2,嘉都商圈,南
LF2796243800908111872,800,98.5,2,嘉都商圈,南 北
LF2794935584907329536,1500,93.0,2,嘉都商圈,南
LF2812422429161832448,1400,79.36,2,嘉都商圈,东 西北
LF2829632585389309952,1800,88.61,2,嘉都商圈,南
LF2832064080326967296,1100,56.41,1,嘉都商圈,南
LF2522452164056449024,1500,95.33,3,嘉都商圈,南 北
LF1644218005351038976,1000,97.82,2,嘉都商圈,东 西 北
LF1688884730310688768,800,88.0,2,嘉都商圈,南
LF1688905960220786688,1200,60.0,1,嘉都商圈,东 西
LF1689127402589913088,1700,100.0,3,嘉都商圈,南 北
LF1689233109196734464,1500,85.0,2,嘉都商圈,南
LF1689256422824476672,1500,90.0,3,嘉都商圈,南 北
LF1689523910330023936,1400,96.8,2,嘉都商圈,东 北
LF1711568685363101696,1000,39.0,1,嘉都商圈,东
LF1711686092220006400,3000,124.0,3,嘉都商圈,南 北
LF1682703535382200320,1500,90.0,2,嘉都商圈,南 北
LF1683366068812251136,1600,87.0,2,嘉都商圈,南
LF1683717097898639360,1300,78.0,2,嘉都商圈,东 西北
LF1716316716927025152,1300,83.6,2,嘉都商圈,南 北
LF1716767551909789696,1500,87.0,2,嘉都商圈,南
LF1716770217729720320,2500,118.0,3,嘉都商圈,南 西南
LF1717031490224652288,1200,82.0,2,嘉都商圈,南 北
LF1717115087145140224,2100,82.7,2,嘉都商圈,南
LF1712335242020257792,1500,72.76,2,嘉都商圈,东 南
LF1712311904539508736,1500,88.0,2,嘉都商圈,南
LF1712420845424476160,1000,114.82,3,嘉都商圈,南 北
LF1713165352545812480,1300,64.81,1,嘉都商圈,南
LF1685583384350294016,1500,92.76,2,嘉都商圈,南
LF1680427955160875008,800,62.0,1,嘉都商圈,西
LF1680255498605035520,1500,69.0,1,嘉都商圈,西
LF1681129447341686784,1650,101.81,3,嘉都商圈,南 北
LF1686663499805097984,1480,94.24,2,嘉都商圈,西南
LF1636971163529773056,1700,92.0,3,嘉都商圈,南
LF1638533057499627520,1700,88.0,2,嘉都商圈,南
LF1638821638621364224,1600,88.0,2,嘉都商圈,南 北
LF1639193933638533120,1700,84.03,2,嘉都商圈,南
LF1718155624161738752,1400,64.0,1,嘉都商圈,南
LF1717847000738693120,1600,88.0,2,嘉都商圈,南
LF1684153944441356288,1600,88.0,2,嘉都商圈,南
LF1684433627309408256,2000,90.0,2,嘉都商圈,南
LF1684496830768873472,1200,88.0,2,嘉都商圈,南 北
LF1685233453672431616,1600,99.89,3,嘉都商圈,南 北
LF1685147794957926400,800,86.87,2,嘉都商圈,南
LF1715935209674768384,1200,83.1,2,嘉都商圈,南
LF1686227464243642368,1500,89.0,2,嘉都商圈,南 北
LF1687063282440994816,2400,120.69,3,嘉都商圈,南 北
LF1687428472118444032,1600,90.5,3,嘉都商圈,南 北
LF1688031243783897088,1500,86.59,2,嘉都商圈,南
LF1688130601091072000,1480,93.0,2,嘉都商圈,南 北
LF1681632249457410048,1000,88.0,2,嘉都商圈,南
LF1681638556545581056,1800,86.0,2,嘉都商圈,南
LF1682649925642354688,1200,51.0,1,嘉都商圈,南
LF1683734889343483904,1600,92.0,2,嘉都商圈,南
LF1683823241669378048,1600,88.58,2,嘉都商圈,南
LF1683821457269850112,2100,99.87,3,嘉都商圈,南 北
LF1684037554917081088,1200,83.0,2,嘉都商圈,南
LF1683770111787270144,2000,88.11,2,嘉都商圈,南
LF1684044606758453248,1100,89.0,2,嘉都商圈,南
LF1684180803942088704,2500,87.0,2,嘉都商圈,南
LF1684445816623726592,1900,99.8,2,嘉都商圈,南 北
LF1684117892683005952,1600,90.38,2,嘉都商圈,南 北
LF1641372980434960384,1600,108.0,3,嘉都商圈,南
LF1641047842170601472,1500,87.0,2,嘉都商圈,南
LF1641728703845105664,1800,88.0,2,嘉都商圈,南 北
LF1642066505946365952,1500,88.0,2,嘉都商圈,东 南
LF1643544476523692032,1600,90.0,2,嘉都商圈,南 北
LF1702281274149830656,1300,70.0,1,嘉都商圈,南
LF1702619693661028352,1500,64.37,2,嘉都商圈,东北
LF1702637962518331392,1300,83.06,2,嘉都商圈,南 北
LF1703283947078680576,1000,46.33,1,嘉都商圈,南
LF1703334087856488448,1200,39.0,1,嘉都商圈,西南
LF1703705092017881088,1300,78.88,2,嘉都商圈,东 西 北
LF1703735014367166464,1500,93.0,2,嘉都商圈,南
LF1704449015258546176,1000,80.0,2,嘉都商圈,南
LF1704760923505295360,1800,93.4,2,嘉都商圈,南
LF1704798925208158208,2000,79.32,2,嘉都商圈,南
LF1705179368826863616,2000,82.0,2,嘉都商圈,南
LF1705865897811378176,1200,90.0,3,嘉都商圈,南 北
LF1706623743582797824,1800,88.0,3,嘉都商圈,南 北
LF1707322565879398400,1380,63.78,1,嘉都商圈,南
LF1709047845618712576,1600,120.0,3,嘉都商圈,南
LF1709482348707315712,2000,90.0,2,嘉都商圈,南 北
